Datetime,COMED_MW,Operational_Costs
2017-05-16,288865.0,28886500.0
2017-05-17,307163.0,30716300.0
2017-05-18,290301.0,29030100.0
2017-05-19,237778.0,23777800.0
2017-05-20,217426.0,21742600.0
2017-05-21,203686.0,20368600.0
2017-05-22,236453.0,23645300.0
2017-05-23,240721.0,24072100.0
2017-05-24,238804.0,23880400.0
2017-05-25,239982.0,23998200.0
2017-05-26,237386.0,23738600.0
2017-05-27,217252.0,21725200.0
2017-05-28,211101.0,21110100.0
2017-05-29,213054.0,21305400.0
2017-05-30,241020.0,24102000.0
2017-05-31,247915.0,24791500.0
2017-06-01,255265.0,25526500.0
2017-06-02,269900.0,26990000.0
2017-06-03,265279.0,26527900.0
2017-06-04,288796.0,28879600.0
2017-06-05,280199.0,28019900.0
2017-06-06,255078.0,25507800.0
2017-06-07,257984.0,25798400.0
2017-06-08,270885.0,27088500.0
2017-06-09,298325.0,29832500.0
2017-06-10,294171.0,29417100.0
2017-06-11,318735.0,31873500.0
2017-06-12,385120.0,38512000.0
2017-06-13,362363.0,36236300.0
2017-06-14,343603.0,34360300.0
2017-06-15,343530.0,34353000.0
2017-06-16,332894.0,33289400.0
2017-06-17,319180.0,31918000.0
2017-06-18,277652.0,27765200.0
2017-06-19,282118.0,28211800.0
2017-06-20,269530.0,26953000.0
2017-06-21,276092.0,27609200.0
2017-06-22,341781.0,34178100.0
2017-06-23,323238.0,32323800.0
2017-06-24,250468.0,25046800.0
2017-06-25,215468.0,21546800.0
2017-06-26,243344.0,24334400.0
2017-06-27,254155.0,25415500.0
2017-06-28,260494.0,26049400.0
2017-06-29,299902.0,29990200.0
2017-06-30,308340.0,30834000.0
2017-07-01,286181.0,28618100.0
2017-07-02,271991.0,27199100.0
2017-07-03,289179.0,28917900.0
2017-07-04,269971.0,26997100.0
2017-07-05,322031.0,32203100.0
2017-07-06,363077.0,36307700.0
2017-07-07,358451.0,35845100.0
2017-07-08,273863.0,27386300.0
2017-07-09,272259.0,27225900.0
2017-07-10,327653.0,32765300.0
2017-07-11,339098.0,33909800.0
2017-07-12,326053.0,32605300.0
2017-07-13,338251.0,33825100.0
2017-07-14,288880.0,28888000.0
2017-07-15,269255.0,26925500.0
2017-07-16,254133.0,25413300.0
2017-07-17,282130.0,28213000.0
2017-07-18,321811.0,32181100.0
2017-07-19,365692.0,36569200.0
2017-07-20,348961.0,34896100.0
2017-07-21,358404.0,35840400.0
2017-07-22,324241.0,32424100.0
2017-07-23,318582.0,31858200.0
2017-07-24,297830.0,29783000.0
2017-07-25,302301.0,30230100.0
2017-07-26,329416.0,32941600.0
2017-07-27,347384.0,34738400.0
2017-07-28,310874.0,31087400.0
2017-07-29,267861.0,26786100.0
2017-07-30,267554.0,26755400.0
2017-07-31,319443.0,31944300.0
2017-08-01,335140.0,33514000.0
2017-08-02,341931.0,34193100.0
2017-08-03,331892.0,33189200.0
2017-08-04,253852.0,25385200.0
2017-08-05,240709.0,24070900.0
2017-08-06,237162.0,23716200.0
2017-08-07,272929.0,27292900.0
2017-08-08,282396.0,28239600.0
2017-08-09,299624.0,29962400.0
2017-08-10,307864.0,30786400.0
2017-08-11,296156.0,29615600.0
2017-08-12,250762.0,25076200.0
2017-08-13,237870.0,23787000.0
2017-08-14,294919.0,29491900.0
2017-08-15,325858.0,32585800.0
2017-08-16,333650.0,33365000.0
2017-08-17,338840.0,33884000.0
2017-08-18,315326.0,31532600.0
2017-08-19,300813.0,30081300.0
2017-08-20,286615.0,28661500.0
2017-08-21,338639.0,33863900.0
2017-08-22,320458.0,32045800.0
2017-08-23,278677.0,27867700.0
2017-08-24,265795.0,26579500.0
2017-08-25,254487.0,25448700.0
2017-08-26,236609.0,23660900.0
2017-08-27,224935.0,22493500.0
2017-08-28,274686.0,27468600.0
2017-08-29,272298.0,27229800.0
2017-08-30,283027.0,28302700.0
2017-08-31,272005.0,27200500.0
2017-09-01,246005.0,24600500.0
2017-09-02,216143.0,21614300.0
2017-09-03,224443.0,22444300.0
2017-09-04,238487.0,23848700.0
2017-09-05,242652.0,24265200.0
2017-09-06,237278.0,23727800.0
2017-09-07,237997.0,23799700.0
2017-09-08,240578.0,24057800.0
2017-09-09,220491.0,22049100.0
2017-09-10,205897.0,20589700.0
2017-09-11,240770.0,24077000.0
2017-09-12,253193.0,25319300.0
2017-09-13,259130.0,25913000.0
2017-09-14,273499.0,27349900.0
2017-09-15,298745.0,29874500.0
2017-09-16,295359.0,29535900.0
2017-09-17,281625.0,28162500.0
2017-09-18,276457.0,27645700.0
2017-09-19,289807.0,28980700.0
2017-09-20,328587.0,32858700.0
2017-09-21,369682.0,36968200.0
2017-09-22,379235.0,37923500.0
2017-09-23,351859.0,35185900.0
2017-09-24,325066.0,32506600.0
2017-09-25,348228.0,34822800.0
2017-09-26,351031.0,35103100.0
2017-09-27,282830.0,28283000.0
2017-09-28,250357.0,25035700.0
2017-09-29,245728.0,24572800.0
2017-09-30,218672.0,21867200.0
2017-10-01,206102.0,20610200.0
2017-10-02,256079.0,25607900.0
2017-10-03,276904.0,27690400.0
2017-10-04,277020.0,27702000.0
2017-10-05,257639.0,25763900.0
2017-10-06,255931.0,25593100.0
2017-10-07,236889.0,23688900.0
2017-10-08,216671.0,21667100.0
2017-10-09,254050.0,25405000.0
2017-10-10,248778.0,24877800.0
2017-10-11,244461.0,24446100.0
2017-10-12,239708.0,23970800.0
2017-10-13,242642.0,24264200.0
2017-10-14,227506.0,22750600.0
2017-10-15,208249.0,20824900.0
2017-10-16,232744.0,23274400.0
2017-10-17,237530.0,23753000.0
2017-10-18,241619.0,24161900.0
2017-10-19,239592.0,23959200.0
2017-10-20,243344.0,24334400.0
2017-10-21,225285.0,22528500.0
2017-10-22,211446.0,21144600.0
2017-10-23,236226.0,23622600.0
2017-10-24,247690.0,24769000.0
2017-10-25,246268.0,24626800.0
2017-10-26,248118.0,24811800.0
2017-10-27,251469.0,25146900.0
2017-10-28,234432.0,23443200.0
2017-10-29,217875.0,21787500.0
2017-10-30,250825.0,25082500.0
2017-10-31,257326.0,25732600.0
2017-11-01,259445.0,25944500.0
2017-11-02,250625.0,25062500.0
2017-11-03,247553.0,24755300.0
2017-11-04,231110.0,23111000.0
2017-11-05,220242.0,22024200.0
2017-11-06,250330.0,25033000.0
2017-11-07,257397.0,25739700.0
2017-11-08,258997.0,25899700.0
2017-11-09,263422.0,26342200.0
2017-11-10,279779.0,27977900.0
2017-11-11,257022.0,25702200.0
2017-11-12,234332.0,23433200.0
2017-11-13,263286.0,26328600.0
2017-11-14,266216.0,26621600.0
2017-11-15,261995.0,26199500.0
2017-11-16,269196.0,26919600.0
2017-11-17,266123.0,26612300.0
2017-11-18,246293.0,24629300.0
2017-11-19,237575.0,23757500.0
2017-11-20,264331.0,26433100.0
2017-11-21,267200.0,26720000.0
2017-11-22,270166.0,27016600.0
2017-11-23,224515.0,22451500.0
2017-11-24,224563.0,22456300.0
2017-11-25,219453.0,21945300.0
2017-11-26,224141.0,22414100.0
2017-11-27,252676.0,25267600.0
2017-11-28,255227.0,25522700.0
2017-11-29,258384.0,25838400.0
2017-11-30,256675.0,25667500.0
2017-12-01,257559.0,25755900.0
2017-12-02,234766.0,23476600.0
2017-12-03,224608.0,22460800.0
2017-12-04,250347.0,25034700.0
2017-12-05,269388.0,26938800.0
2017-12-06,279741.0,27974100.0
2017-12-07,288510.0,28851000.0
2017-12-08,286897.0,28689700.0
2017-12-09,267319.0,26731900.0
2017-12-10,256795.0,25679500.0
2017-12-11,284832.0,28483200.0
2017-12-12,294414.0,29441400.0
2017-12-13,296087.0,29608700.0
2017-12-14,291907.0,29190700.0
2017-12-15,290421.0,29042100.0
2017-12-16,251837.0,25183700.0
2017-12-17,241156.0,24115600.0
2017-12-18,265173.0,26517300.0
2017-12-19,266736.0,26673600.0
2017-12-20,274966.0,27496600.0
2017-12-21,276715.0,27671500.0
2017-12-22,265558.0,26555800.0
2017-12-23,249999.0,24999900.0
2017-12-24,254421.0,25442100.0
2017-12-25,258133.0,25813300.0
2017-12-26,296769.0,29676900.0
2017-12-27,314411.0,31441100.0
2017-12-28,313798.0,31379800.0
2017-12-29,301112.0,30111200.0
2017-12-30,290948.0,29094800.0
2017-12-31,288367.0,28836700.0
2018-01-01,296814.0,29681400.0
2018-01-02,327030.0,32703000.0
2018-01-03,323208.0,32320800.0
2018-01-04,324061.0,32406100.0
2018-01-05,325767.0,32576700.0
2018-01-06,306678.0,30667800.0
2018-01-07,287307.0,28730700.0
2018-01-08,283958.0,28395800.0
2018-01-09,284901.0,28490100.0
2018-01-10,278625.0,27862500.0
2018-01-11,262210.0,26221000.0
2018-01-12,294730.0,29473000.0
2018-01-13,287780.0,28778000.0
2018-01-14,284706.0,28470600.0
2018-01-15,303538.0,30353800.0
2018-01-16,309982.0,30998200.0
2018-01-17,311441.0,31144100.0
2018-01-18,302670.0,30267000.0
2018-01-19,283563.0,28356300.0
2018-01-20,247684.0,24768400.0
2018-01-21,234555.0,23455500.0
2018-01-22,259646.0,25964600.0
2018-01-23,276115.0,27611500.0
2018-01-24,283555.0,28355500.0
2018-01-25,277487.0,27748700.0
2018-01-26,266517.0,26651700.0
2018-01-27,234844.0,23484400.0
2018-01-28,234496.0,23449600.0
2018-01-29,281172.0,28117200.0
2018-01-30,291860.0,29186000.0
2018-01-31,281043.0,28104300.0
2018-02-01,286990.0,28699000.0
2018-02-02,303010.0,30301000.0
2018-02-03,272185.0,27218500.0
2018-02-04,263620.0,26362000.0
2018-02-05,310172.0,31017200.0
2018-02-06,303401.0,30340100.0
2018-02-07,300656.0,30065600.0
2018-02-08,303367.0,30336700.0
2018-02-09,289555.0,28955500.0
2018-02-10,273362.0,27336200.0
2018-02-11,263885.0,26388500.0
2018-02-12,293322.0,29332200.0
2018-02-13,292170.0,29217000.0
2018-02-14,276299.0,27629900.0
2018-02-15,264982.0,26498200.0
2018-02-16,267749.0,26774900.0
2018-02-17,262573.0,26257300.0
2018-02-18,244958.0,24495800.0
2018-02-19,258948.0,25894800.0
2018-02-20,255747.0,25574700.0
2018-02-21,274752.0,27475200.0
2018-02-22,273246.0,27324600.0
2018-02-23,264310.0,26431000.0
2018-02-24,246300.0,24630000.0
2018-02-25,230029.0,23002900.0
2018-02-26,254628.0,25462800.0
2018-02-27,251467.0,25146700.0
2018-02-28,246582.0,24658200.0
2018-03-01,261138.0,26113800.0
2018-03-02,257388.0,25738800.0
2018-03-03,236107.0,23610700.0
2018-03-04,225962.0,22596200.0
2018-03-05,265393.0,26539300.0
2018-03-06,267139.0,26713900.0
2018-03-07,271975.0,27197500.0
2018-03-08,273488.0,27348800.0
2018-03-09,266751.0,26675100.0
2018-03-10,243832.0,24383200.0
2018-03-11,221028.0,22102800.0
2018-03-12,261233.0,26123300.0
2018-03-13,270902.0,27090200.0
2018-03-14,269515.0,26951500.0
2018-03-15,258050.0,25805000.0
2018-03-16,265416.0,26541600.0
2018-03-17,240948.0,24094800.0
2018-03-18,221859.0,22185900.0
2018-03-19,249962.0,24996200.0
2018-03-20,263856.0,26385600.0
2018-03-21,261677.0,26167700.0
2018-03-22,257759.0,25775900.0
2018-03-23,254812.0,25481200.0
2018-03-24,243581.0,24358100.0
2018-03-25,229981.0,22998100.0
2018-03-26,254856.0,25485600.0
2018-03-27,249493.0,24949300.0
2018-03-28,245814.0,24581400.0
2018-03-29,245839.0,24583900.0
2018-03-30,234517.0,23451700.0
2018-03-31,224173.0,22417300.0
2018-04-01,220445.0,22044500.0
2018-04-02,254231.0,25423100.0
2018-04-03,260138.0,26013800.0
2018-04-04,267499.0,26749900.0
2018-04-05,263994.0,26399400.0
2018-04-06,262957.0,26295700.0
2018-04-07,245044.0,24504400.0
2018-04-08,230291.0,23029100.0
2018-04-09,260645.0,26064500.0
2018-04-10,257527.0,25752700.0
2018-04-11,247745.0,24774500.0
2018-04-12,239666.0,23966600.0
2018-04-13,244644.0,24464400.0
2018-04-14,239880.0,23988000.0
2018-04-15,235878.0,23587800.0
2018-04-16,270487.0,27048700.0
2018-04-17,262282.0,26228200.0
2018-04-18,268549.0,26854900.0
2018-04-19,255055.0,25505500.0
2018-04-20,244490.0,24449000.0
2018-04-21,222447.0,22244700.0
2018-04-22,207265.0,20726500.0
2018-04-23,235232.0,23523200.0
2018-04-24,237111.0,23711100.0
2018-04-25,235952.0,23595200.0
2018-04-26,238536.0,23853600.0
2018-04-27,233542.0,23354200.0
2018-04-28,216523.0,21652300.0
2018-04-29,206478.0,20647800.0
2018-04-30,236603.0,23660300.0
2018-05-01,248833.0,24883300.0
2018-05-02,271831.0,27183100.0
2018-05-03,258342.0,25834200.0
2018-05-04,250971.0,25097100.0
2018-05-05,233289.0,23328900.0
2018-05-06,207732.0,20773200.0
2018-05-07,240538.0,24053800.0
2018-05-08,259708.0,25970800.0
2018-05-09,262053.0,26205300.0
2018-05-10,253094.0,25309400.0
2018-05-11,233506.0,23350600.0
2018-05-12,214115.0,21411500.0
2018-05-13,201509.0,20150900.0
2018-05-14,246276.0,24627600.0
2018-05-15,250295.0,25029500.0
2018-05-16,251897.0,25189700.0
2018-05-17,250693.0,25069300.0
2018-05-18,237968.0,23796800.0
2018-05-19,219632.0,21963200.0
2018-05-20,203534.0,20353400.0
2018-05-21,238812.0,23881200.0
2018-05-22,243239.0,24323900.0
2018-05-23,256383.0,25638300.0
2018-05-24,281259.0,28125900.0
2018-05-25,307050.0,30705000.0
2018-05-26,305573.0,30557300.0
2018-05-27,318538.0,31853800.0
2018-05-28,326960.0,32696000.0
2018-05-29,330962.0,33096200.0
2018-05-30,322606.0,32260600.0
2018-05-31,347368.0,34736800.0
2018-06-01,298878.0,29887800.0
2018-06-02,228768.0,22876800.0
2018-06-03,228085.0,22808500.0
2018-06-04,262561.0,26256100.0
2018-06-05,259594.0,25959400.0
2018-06-06,251353.0,25135300.0
2018-06-07,284966.0,28496600.0
2018-06-08,255229.0,25522900.0
2018-06-09,242510.0,24251000.0
2018-06-10,222371.0,22237100.0
2018-06-11,250137.0,25013700.0
2018-06-12,277101.0,27710100.0
2018-06-13,302793.0,30279300.0
2018-06-14,285569.0,28556900.0
2018-06-15,307938.0,30793800.0
2018-06-16,343520.0,34352000.0
2018-06-17,363762.0,36376200.0
2018-06-18,409061.0,40906100.0
2018-06-19,322630.0,32263000.0
2018-06-20,294801.0,29480100.0
2018-06-21,269363.0,26936300.0
2018-06-22,250627.0,25062700.0
2018-06-23,244231.0,24423100.0
2018-06-24,258991.0,25899100.0
2018-06-25,286687.0,28668700.0
2018-06-26,298239.0,29823900.0
2018-06-27,305336.0,30533600.0
2018-06-28,334848.0,33484800.0
2018-06-29,386129.0,38612900.0
2018-06-30,405917.0,40591700.0
2018-07-01,368017.0,36801700.0
2018-07-02,343798.0,34379800.0
2018-07-03,346317.0,34631700.0
2018-07-04,356727.0,35672700.0
2018-07-05,365089.0,36508900.0
2018-07-06,306555.0,30655500.0
2018-07-07,262215.0,26221500.0
2018-07-08,275550.0,27555000.0
2018-07-09,350692.0,35069200.0
2018-07-10,370202.0,37020200.0
2018-07-11,342555.0,34255500.0
2018-07-12,345972.0,34597200.0
2018-07-13,370830.0,37083000.0
2018-07-14,318725.0,31872500.0
2018-07-15,332380.0,33238000.0
2018-07-16,381357.0,38135700.0
2018-07-17,336116.0,33611600.0
2018-07-18,303951.0,30395100.0
2018-07-19,312780.0,31278000.0
2018-07-20,312033.0,31203300.0
2018-07-21,270780.0,27078000.0
2018-07-22,251605.0,25160500.0
2018-07-23,298827.0,29882700.0
2018-07-24,326779.0,32677900.0
2018-07-25,339676.0,33967600.0
2018-07-26,325997.0,32599700.0
2018-07-27,284822.0,28482200.0
2018-07-28,259413.0,25941300.0
2018-07-29,252378.0,25237800.0
2018-07-30,296519.0,29651900.0
2018-07-31,295933.0,29593300.0
2018-08-01,307690.0,30769000.0
2018-08-02,329641.0,32964100.0
2018-08-03,13335.0,1333500.0
